Id;URL;Text;Timestamp;Impressions (Organic);Impressions (Paid);Favorites (Organic);Favorites (Paid);Retweets (Organic);Retweets (Paid);Replies (Organic);Replies (Paid);Quotes;Link Clicks (Organic);Link Clicks (Paid);Profile Clicks (Organic);Profile Clicks (Paid);Engagement;Video views (Organic);Video views (Paid)
"1625167973630586881";"https://twitter.com/a/status/1625167973630586881";"La sequía afecta las cosechas de soja y maíz, ambas con proyecciones a la baja. Se estiman pérdidas por 9.000 millones de dólares. En el rubro de la carne, que presenta aumento de precios, la AFIP detectó subfacturación en exportaciones por 12 millones de dólares.

@psperettiok https://t.co/5wMrdXUCLn";2023-02-13 12:20;"2306";"0";"4";"0";;;"1";"0";;;;"1";"0";"2.6";"595";"0"
"1625164838396694530";"https://twitter.com/a/status/1625164838396694530";"Crimen de Lucio Dupuy: el viernes se conocerán las penas. El abogado de la familia Dupuy explicó que la querella espera prisión perpetua para Magdalena Espósito y Abigail Páez. https://t.co/ZouP6kMdZX";2023-02-13 12:07;"3315";"0";"9";"0";"4";"0";;;;;;"4";"0";"5.13";"1313";"0"
"1625134787022266368";"https://twitter.com/a/status/1625134787022266368";"¡#MañanasPúblicas se pone romanticón! Pablo Parsi reversiona ""Tu nombre y el mio"" de Lisandro Aristimuño. Contanos qué te pareció su interpretación.

Mirá el programa en https://t.co/fnEKkuadQ9 https://t.co/pfCm7Tiko1";2023-02-13 10:08;"2278";"0";"1";"0";"2";"0";;;;;;"2";"0";"2.19";"678";"0"
"1625126376775774210";"https://twitter.com/a/status/1625126376775774210";"Ola de calor en Buenos Aires y alrededores ¿Hasta cuándo continuarán? En #MañanasPúblicas lo averiguamos ¡Mirá!

Sumate al programa en https://t.co/fnEKkuadQ9 https://t.co/aa3dbwaLNm";2023-02-13 09:34;"5923";"0";"11";"0";"3";"0";"1";"0";"1";"1";"0";"6";"0";"3.88";"2751";"0"
"1625124643907436547";"https://twitter.com/a/status/1625124643907436547";".@alferdez  y @JuanManzurOK, acordaron que este último regresará a Tucumán para ponerse al frente de la campaña electoral en esa provincia, por lo que el interventor de la AFI, @RossiAgustinOk , lo sucederá en ese cargo a partir del miércoles próximo.
https://t.co/qg55z4Sxi0";2023-02-13 09:28;"4980";"0";"5";"0";"3";"0";;;;;;"9";"0";"3.41";;
"1625122213887111176";"https://twitter.com/a/status/1625122213887111176";"Las elecciones internas en La Pampa se desarrollaron con normalidad, pero con muy escasa participación. Se votaron las fórmulas para la gobernación, municipalidad y Cámara de Diputados provincial.

https://t.co/MDZgBJZcoc";2023-02-13 09:18;"2702";"0";"2";"0";;;"1";"0";;"12";"0";;;"5.55";;
"1625121972643414017";"https://twitter.com/a/status/1625121972643414017";"Trabajadores y trabajadoras de la salud de hospitales porteños denunciaron la suspensión de más de 20 cirugías diarias debido a las altas temperaturas dentro de los quirófanos. Se debe a la falta de mantenimiento de los aires acondicionados.

https://t.co/46fJ38AB5o";2023-02-13 09:17;"3232";"0";"15";"0";"7";"0";"4";"0";"1";"11";"0";;;"11.76";;
"1625121618635722752";"https://twitter.com/a/status/1625121618635722752";"El Gobierno nacional analiza la caducidad de la concesión del servicio de la empresa de distribución eléctrica Edesur debido a la falta de suministro de miles de clientes.
https://t.co/ncliEbDtEt";2023-02-13 09:16;"2613";"0";"8";"0";"1";"0";"2";"0";;"5";"0";;;"6.12";;
"1624997163053768706";"https://twitter.com/a/status/1624997163053768706";"Emiliano Zerbini interpreta ""La Flor de jazmín"" en la cuarta noche chayera. Mirá en vivo desde La Rioja la Fiesta Nacional de La Chaya en https://t.co/GYiXqQWnBq https://t.co/XutzcgmcuI";2023-02-13 01:01;"2854";"0";"8";"0";;;;;;"2";"0";"4";"0";"4.91";"1408";"0"
"1624985155344429056";"https://twitter.com/a/status/1624985155344429056";"¡Lali encendió Villa María! La reina local del pop abrió su show en el Festival de Peñas con ""Eclipse"" e hizo bailar a todo el Anfiteatro Centenario en la localidad cordobesa.  #FestivalPaís https://t.co/WrxXz7zlZD";2023-02-13 00:13;"17114";"0";"468";"0";"117";"0";"3";"0";"5";;;"49";"0";"37.51";"7396";"0"
"1624975946850906115";"https://twitter.com/a/status/1624975946850906115";"Con su hit ""Corazón mentiroso"", arrancó bien arriba el show de Karina La Princesita en la cuarta noche chayera. Mirá en vivo la Fiesta Nacional de la Chaya desde La Rioja en https://t.co/GYiXqQWVqY https://t.co/84iT6bNchD";2023-02-12 23:37;"4058";"0";"31";"0";"6";"0";;;;"2";"0";"5";"0";"10.84";"2012";"0"
"1624953027894603776";"https://twitter.com/a/status/1624953027894603776";"Desde Federal, Entre Ríos, la ""Milonguita compañera"" de Teresa Parodi entretiene al público chamamecero. Mirá #FestivalPaís en vivo en https://t.co/GYiXqQWVqY https://t.co/sC5ovFRqay";2023-02-12 22:06;"4196";"0";"10";"0";;;"2";"0";;"3";"0";"1";"0";"3.81";"1824";"0"
"1624935703997210624";"https://twitter.com/a/status/1624935703997210624";"¿Cuál es el orígen de la Fiesta Nacional de La Chaya? En la previa de #FestivalPaís conocemos la historia ancestral de la celebración riojana de harina y albahaca. Mirá en vivo las fiestas populares de nuestro país en https://t.co/GYiXqQWVqY https://t.co/Yd5bLRiu7s";2023-02-12 20:57;"2861";"0";"7";"0";"1";"0";;;;"2";"0";"2";"0";"4.19";"982";"0"
"1624932180660211712";"https://twitter.com/a/status/1624932180660211712";"¿Cuál es el orígen de la Fiesta Nacional de La Chaya? En la previa de #FestivalPaís conocemos la historia ancestral de la celebración riojana de harina y albahaca. Mirá en vivo las fiestas populares de nuestro país en https://t.co/GYiXqQWVqY https://t.co/SJtdnKk7hN";2023-02-12 20:43;;;;;;;;;;;;;;;;
"1624639001415290880";"https://twitter.com/a/status/1624639001415290880";"¡Sigue el folclore, sigue la fiesta! @sole_pastorutti se sube al escenario mayor de Baradero 2023.

Seguí #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/PzfWYfoiXH";2023-02-12 01:18;"3528";"0";"59";"0";"14";"0";"2";"0";;"7";"0";"9";"0";"25.79";"1490";"0"
"1624632917757689857";"https://twitter.com/a/status/1624632917757689857";"¡.@tiagopzk llega al escenario cordobés! Seguí el Festival de Peñas de Villa María EN VIVO en https://t.co/fnEKkuaLFH https://t.co/cstFlOFxqw";2023-02-12 00:54;"3134";"0";"13";"0";"2";"0";;;;"14";"0";"10";"0";"12.44";"1321";"0"
"1624624330469699589";"https://twitter.com/a/status/1624624330469699589";"Orgullo y emoción, @TruenoOficiaI hace vibrar el  Festival de Villa María 2023 

Seguí #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/ANmj7geUEt";2023-02-12 00:19;"4072";"0";"30";"0";"4";"0";;;;"4";"0";"12";"0";"12.28";"1667";"0"
"1624622798567264256";"https://twitter.com/a/status/1624622798567264256";".@TruenoOficiaI: ""No hay diferencia con los que estamos arriba del escenario y los que están abajo, somos todos personas, somos todos argentinos, somos todos latinoamericanos"". ⛈️💪

Seguí el Festival de Villa María 2023 en https://t.co/fnEKkuaLFH https://t.co/s24EoXutNX";2023-02-12 00:13;"14182";"0";"153";"0";"8";"0";"4";"0";"6";"14";"0";"25";"0";"14.81";"7948";"0"
"1624619752164593664";"https://twitter.com/a/status/1624619752164593664";"¡MYA la rompió en Villa María! Reviví el concierto en nuestras plataformas digitales

Seguí #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/ywMeGHeOQx";2023-02-12 00:01;"3063";"0";"8";"0";;;;;;;;"2";"0";"3.26";"1292";"0"
"1624613113772535808";"https://twitter.com/a/status/1624613113772535808";"¡Directo desde Chilecito, el cantautor Hernán Robles se suma a la Chaya!

Disfruta #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/aMplFHEn8W";2023-02-11 23:35;"3215";"0";"3";"0";;;;;;"1";"0";"6";"0";"3.11";"1160";"0"
"1624604986046058497";"https://twitter.com/a/status/1624604986046058497";"¡Sigue el rock en Entre Ríos! Fabiana Cantilo enloquece al público en la Fiesta Nacional de la Artesanía 2023.

Seguí EN VIVO #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/llpH5ImLxF";2023-02-11 23:03;"3526";"0";"22";"0";"2";"0";"1";"0";"1";"2";"0";"4";"0";"9.08";"1492";"0"
"1624601597887254528";"https://twitter.com/a/status/1624601597887254528";"DILLOM suma el estilo urbano en el Festival de Peñas de Villa María 2023.

Seguí #FestivalPaís EN VIVO en https://t.co/fnEKkuaLFH https://t.co/lKUfVO2O4B";2023-02-11 22:49;"4165";"0";"28";"0";"7";"0";;;"1";"11";"0";"14";"0";"14.65";"1720";"0"
"1624588894288359424";"https://twitter.com/a/status/1624588894288359424";".@Nicki_Nicole19 pisa fuerte el Anfiteatro del Festival de Peñas de Villa María 2023.

Seguí #FestivalPaís EN VIVO en https://t.co/fnEKkuaLFH https://t.co/1uPn59MtG9";2023-02-11 21:59;"5116";"0";"38";"0";"8";"0";"7";"0";"2";"57";"0";"28";"0";"27.37";"2843";"0"
"1624578278358126595";"https://twitter.com/a/status/1624578278358126595";"Chango Spasiuk da el presente en el Festival Nacional del Chamamé. El folclore misionero llega a Federal, Entre Ríos.

Seguí #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/ODQ5bUG1S4";2023-02-11 21:16;"2898";"0";"13";"0";"2";"0";"1";"0";"1";"2";"0";"3";"0";"7.59";"1794";"0"
"1624576101380149249";"https://twitter.com/a/status/1624576101380149249";"Las comparsas llegan al Carnaval de 25 de Mayo 2023. La Batucada Maimará y la Batucada Emperatríz 2023 dan cátedra de música, baile y tradición. 

Seguí #FestivalPaís eb https://t.co/8YMGcyvppl https://t.co/jeBIhqP3Fr";2023-02-11 21:08;"2502";"0";"3";"0";;;;;;"1";"0";;;"1.6";"828";"0"
"1624575508779507712";"https://twitter.com/a/status/1624575508779507712";".@Volatil_OK se suma a la sexta noche de la Fiesta de la Artesanía que se celebra en Colón, provincia de Entre Ríos. 

Seguí #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/dZiIADTENW";2023-02-11 21:05;"2340";"0";"6";"0";"2";"0";;;;;;"2";"0";"4.27";"641";"0"
"1624565766900301824";"https://twitter.com/a/status/1624565766900301824";"El rompehielos “Irízar” llegó a la Base Antártica Conjunta Belgrano II,  tras flanquear el témpano A81. Más información en https://t.co/fnEKkuaLFH https://t.co/Zj8Wm5zTsI";2023-02-11 20:27;"2909";"0";"13";"0";"1";"0";"1";"0";;"1";"0";"4";"0";"6.88";"961";"0"
"1624286597716885506";"https://twitter.com/a/status/1624286597716885506";"""Nada está perdido para el amor"" canta @AbelPintos y se escuchan suspiros en Baradero. Prendé la tele o entrá a https://t.co/fnEKkuadQ9 y mirá #FestivalPaís https://t.co/082DEusgJz";2023-02-11 01:57;"2728";"0";"23";"0";"7";"0";"1";"0";;"2";"0";"9";"0";"15.4";"1052";"0"
"1624266623908716544";"https://twitter.com/a/status/1624266623908716544";"¡Se escuchan los sapucais y aplausos! Santiago ""Bocha"" Sheridan dice presente en el Festival del Chamamé Federal 2023.

Disfrutá de #FestivalPaís estés donde estés en https://t.co/fnEKkuaLFH https://t.co/wlGcCQvm5K";2023-02-11 00:38;"2777";"0";"9";"0";;;;;;"2";"0";"3";"0";"5.04";"1038";"0"
"1624264239396564992";"https://twitter.com/a/status/1624264239396564992";"¡Este tema se estrenó hace muy poquito y ya se lo saben! El público sorprendió, una vez más, a @LucianoPereyra y le desmotró su amor.

Mirá su show en https://t.co/fnEKkuaLFH con #FestivalPaís https://t.co/bpoS3wx6fK";2023-02-11 00:29;"2891";"0";"16";"0";"6";"0";"1";"0";;"1";"0";"2";"0";"8.99";"1004";"0"
"1624262075634618371";"https://twitter.com/a/status/1624262075634618371";"Ahora es el turno de @LucianoPereyra en La Chaya. Escuchá ""Me Mentiste"" y disfrutá de su show en https://t.co/fnEKkuadQ9 con #FestivalPaís https://t.co/rwXuPCNaIq";2023-02-11 00:20;"2920";"0";"12";"0";"5";"0";;;;;;"10";"0";"9.25";"1039";"0"
"1624260256283914240";"https://twitter.com/a/status/1624260256283914240";"¡Chaya La Rioja, chaya el país! Alejandro Roldán hace un popurrí de temas que seguro sabés ¡Mirá!

Sumate a #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/SAqvFdW21n";2023-02-11 00:13;"2745";"0";"8";"0";"2";"0";"1";"0";;"3";"0";"2";"0";"5.83";"945";"0"
"1624246994830249986";"https://twitter.com/a/status/1624246994830249986";"¡Aires chamameceros llegan a Entre Ríos en el Festival Nacional del Chamamé Federal! Al ritmo de ""Río Picado"" con Monchito Merlo, las parejas de baile salen a la pista. 

#FestivalPaís https://t.co/MFWrLLUdft";2023-02-10 23:20;"3242";"0";"13";"0";"2";"0";"3";"0";;;;"5";"0";"7.09";"1050";"0"
"1624243865560698882";"https://twitter.com/a/status/1624243865560698882";"Luana fue la artista encargada de abrir la 55° edición del Festival Internacional de Peñas Villa María 2023. La joven bonaerense brindó un show donde el público coreó sus temas.

Sumate a #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/QA1NaVEwDK";2023-02-10 23:08;"3173";"0";"5";"0";"2";"0";;;;"7";"0";"5";"0";"5.99";"1092";"0"
"1624239910314975233";"https://twitter.com/a/status/1624239910314975233";"@CintiaColman14 @loslegalesok Cinti acá lo podés ver sin cortes y en vivo https://t.co/aXfeVHIAKt";2023-02-10 22:52;"80";"0";;;;;"2";"0";;"3";"0";;;"62.5";;
"1624237703985500163";"https://twitter.com/a/status/1624237703985500163";"¡Reir y bailar, vivir y chayar! Hay olor a albahaca en La Rioja, porque @loslegalesok cantan ""Cantar y Chayar"". Mirá la Fiesta de la Chaya 2023 en https://t.co/fnEKkuaLFH con #FestivalPaís https://t.co/FYuY5OPHU5";2023-02-10 22:43;"2663";"0";"5";"0";;;"1";"0";;"3";"0";"6";"0";"5.63";"914";"0"
"1624231940063694848";"https://twitter.com/a/status/1624231940063694848";"¡Suena el acordeón! Juan Manuel Bilat canta ""Gobernador Virasoro"" en Entre Ríos. Disfrutá de #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/S7l1OQzSM0";2023-02-10 22:20;"2936";"0";"6";"0";;;;;"1";;;"2";"0";"3.07";"1024";"0"
"1624221440806363137";"https://twitter.com/a/status/1624221440806363137";".@maxiespindola y @agus_bernasconi son @mya_musica. Al ritmo de ""Emilia"" se presentan en el Festival de Peñas de Villa María. Desde cualquier rincón del país, disfrutá de su show en https://t.co/fnEKkuadQ9 

#FestivalPaís https://t.co/1Cb32qvXMM";2023-02-10 21:39;"2936";"0";"8";"0";"2";"0";;;;"4";"0";"2";"0";"5.45";"995";"0"
"1624218589581692928";"https://twitter.com/a/status/1624218589581692928";"Un año más, el Anfiteatro Villa María vuelve a ser el epicentro donde artistas nacionales e internacionales se reunen con el público argentino. @mya_musica son los encargados de inaugurar el Festival de Villa María. Miralo en vivo en https://t.co/fnEKkuaLFH

#FestivalPaís https://t.co/JDaXVo0XvP";2023-02-10 21:27;"2922";"0";"4";"0";"2";"0";"1";"0";;"3";"0";"6";"0";"5.48";"874";"0"
"1624218504944660480";"https://twitter.com/a/status/1624218504944660480";"¡Noche de cumbia! La Delio Valdez y Onda Sabanera se presentan en la sexta noche de la Fiesta de la Artesanía. Tirá los pasos prohibidos en https://t.co/fnEKkuadQ9 💃🕺https://t.co/1XB5Ko5rVc";2023-02-10 21:27;"2516";"0";"4";"0";"1";"0";;;;"7";"0";"2";"0";"5.56";;
"1624216741399109632";"https://twitter.com/a/status/1624216741399109632";"¡Entre Ríos tiene payé! Comenzó el Festival del Chamamé Federal 2023. Renato Fagundes interpreta ""Chamamé del Monte"" Miralo en vivo en https://t.co/fnEKkuadQ9

#FestivalPaís https://t.co/OrtNakyHjK";2023-02-10 21:20;"2445";"0";"3";"0";;;"1";"0";;"1";"0";"1";"0";"2.45";"699";"0"
"1624214715370020865";"https://twitter.com/a/status/1624214715370020865";"¡Ingresá a https://t.co/fnEKkuadQ9 y elegí el festival que  más te guste! Podés mirar La Chaya, La Fiesta de la Artesanía, Chamamé Federal y el Festival de Peñas de Villa María 😉

#FestivalPaís https://t.co/tqPFIGLA3Y";2023-02-10 21:12;"2680";"0";"2";"0";"1";"0";"1";"0";;"10";"0";"1";"0";"5.6";"785";"0"
"1624181860745072643";"https://twitter.com/a/status/1624181860745072643";"Adriana Brodsky se suma a #NocheDeMente, ¿adivinará que objeto se esconde en el recipiente?

Animate a desafiar a la ciencia en https://t.co/fnEKkuadQ9 https://t.co/HMopPmdACO";2023-02-10 19:01;"1974";"0";"5";"0";"1";"0";;;;"1";"0";;;"3.55";"622";"0"
"1624180229068492803";"https://twitter.com/a/status/1624180229068492803";"5, 4, 3, 2, 1... ¿Se habrá roto el huevo? Aprendé ciencia en familia en #NocheDeMente. Divertite en https://t.co/fnEKkuadQ9 https://t.co/JMmfPAFipt";2023-02-10 18:55;"2062";"0";"6";"0";"1";"0";;;;;;"3";"0";"4.85";"655";"0"
"1624170827133378562";"https://twitter.com/a/status/1624170827133378562";"En una visita oficial, Joe Biden recibe a  Lula da Silva en la Casa Blanca para una reunión bilateral. 

Más información en https://t.co/fnEKkuadQ9 https://t.co/5XhBh76HLR";2023-02-10 18:17;"1958";"0";"3";"0";;;;;;"1";"0";"2";"0";"3.06";"629";"0"
"1624168744850186263";"https://twitter.com/a/status/1624168744850186263";"La Primera Dama Fabiola Yañez recorrió el Hogar San Hipólito, en San Nicolás, y supervisó el mobiliario que donó la Fundación Banco de la Nación. https://t.co/xIDv9pAhAF";2023-02-10 18:09;"3683";"0";"16";"0";"1";"0";"9";"0";;;;"2";"0";"7.6";"1306";"0"
"1624161343245803546";"https://twitter.com/a/status/1624161343245803546";".@ONU_es pidió un alto el fuego en Siria para facilitar las labores de ayuda a las víctimas del sismo que devastó al país y a Turquía. 

Más información en https://t.co/fnEKkuadQ9 https://t.co/Z0effeerJU";2023-02-10 17:40;"2233";"0";"8";"0";"2";"0";;;;;;;;"4.48";"710";"0"
"1624160565131108373";"https://twitter.com/a/status/1624160565131108373";".@alferdez hizo entrega de mobiliario escolar, material deportivo para clubes de barrio y la firma de un convenio para la construcción de una sede de la Universidad Nacional Arturo Jauretche en Berazategui. https://t.co/xF0xT4iqPK";2023-02-10 17:37;"3952";"0";"22";"0";"7";"0";"1";"0";;;;"4";"0";"8.6";"1380";"0"
"1624125695587717143";"https://twitter.com/a/status/1624125695587717143";"Agenda Chamamé Federal 2023:

📆 Viernes 10/02

Monchito Merlo y su Conjunto
Santiago Bocha Sheridan

📆 Sábado 11/02

Chango Spasiuk
Antonio Tarragó Ros

📆 Dominhgo 12/02

Teresa Parodi
Los de Imaguaré
‌
🔴 Mirá #FestivalPaís en vivo en https://t.co/fnEKkuadQ9 https://t.co/khD0qyOsFS";2023-02-10 15:18;"2020";"0";"5";"0";"1";"0";;;;;;;;"2.97";;
"1624046676636844033";"https://twitter.com/a/status/1624046676636844033";"Del 10 al 13 de Febrero se desarrolla la 25° edición del festival Henderson Canta en la plaza José Manuel Estrada de Henderson, partido de Hipólito Yrigoyen, Buenos Aires. https://t.co/7b4XfZjUPU";2023-02-10 10:04;"5047";"0";"5";"0";;;;;;;;"1";"0";"1.19";"2199";"0"
"1624044345161662467";"https://twitter.com/a/status/1624044345161662467";"En 2022 se realizaron en Argentina más de 4000 trasplantes de órganos y córneas. Carlos Soratti, presidente del INCUCAi, analiza las características de la legislación nacional que posibilita altos índices de donaciones y trasplantes exitososos. #MañanasPúblicas https://t.co/Xe07hgQoSY";2023-02-10 09:55;"4399";"0";"15";"0";"6";"0";;;;;;"1";"0";"5";"1557";"0"
"1624027114306514948";"https://twitter.com/a/status/1624027114306514948";"Scaloni, nominado a mejor técnico del año. El director técnico del seleccionado argentino de fútbol comparte la terna junto al italiano Carlo Ancelotti (Real Madrid) y el español Pep Guardiola. https://t.co/LdV7kMlbUl";2023-02-10 08:46;"2613";"0";"6";"0";"1";"0";;;"1";;;"1";"0";"3.44";"983";"0"
"1624014926619586561";"https://twitter.com/a/status/1624014926619586561";"Chubut: el fuego avanza alimentado por la sequía y el intenso calor. Las llamas ya consumieron entre 1200 y 1400 hectáreas en la provincia. Las zonas afectadas son el Parque Nacional Los Alerces, Cholila y Esquel. https://t.co/IkR9YQjjxz";2023-02-10 07:58;"3297";"0";"25";"0";"8";"0";"2";"0";"1";;;"4";"0";"12.13";"1134";"0"
"1624010559254409221";"https://twitter.com/a/status/1624010559254409221";"Ola de calor: Mendoza está en alerta roja, las altas temperaturas pueden afectar a las personas de todas las edades. En naranja se encuentran Buenos Aires, Neuquén, San Luis, La Pampa, Corrientes y Misiones. https://t.co/RFuYT6Qk51";2023-02-10 07:41;"4019";"0";"17";"0";"6";"0";;;"1";;;"4";"0";"6.97";"1639";"0"
"1623892960025751555";"https://twitter.com/a/status/1623892960025751555";"""No me importa estar sola, me acuesto a cualquier hora, salgo con quien quiero porque nadie me controla...""  @lalioficial trae el pop a la #Chaya2023 en La Rioja. 

Disfrutá https://t.co/fnEKkuadQ9 https://t.co/cLcMVuIclu";2023-02-09 23:53;"55671";"0";"1715";"0";"280";"0";"16";"0";"25";"84";"0";"172";"0";"41.17";"28597";"0"
"1623891665575608321";"https://twitter.com/a/status/1623891665575608321";"¡.@lalioficial descontrola el Autódromo de La Rioja! Disfrutá lo mejor de la música nacional en la #Chaya2023. 

Mirá https://t.co/fnEKkuaLFH https://t.co/INeNxWh67h";2023-02-09 23:48;"34444";"0";"875";"0";"226";"0";"6";"0";"21";"74";"0";"105";"0";"37.95";"15558";"0"
"1623861895613538311";"https://twitter.com/a/status/1623861895613538311";"¡Comienza la gran fiesta chayera! Mayra Mercado emociona al público riojano 🌿 Preparen las albahaquitas nomás!! 

Mirá #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/VnJCB6RTZ4";2023-02-09 21:50;"2740";"0";"6";"0";"3";"0";"4";"0";;"3";"0";"5";"0";"7.66";"1134";"0"
"1623836087188692992";"https://twitter.com/a/status/1623836087188692992";"El presidente @alferdez hace entrega de ambulancias y de kits #SueñoSeguro para la provincia de La Rioja, junto al gobernador Ricardo Quintela, @vtolosapaz y @carlavizzotti.

Más información en https://t.co/fnEKkuadQ9 https://t.co/BGhWjdXDMz";2023-02-09 20:07;"2319";"0";"15";"0";"4";"0";"3";"0";;"1";"0";"2";"0";"10.78";"708";"0"
"1623828939033481216";"https://twitter.com/a/status/1623828939033481216";".@rodotailhade ""Nuestro objetivo en este etapa es hacer una investigación profunda, seria, razonable y racional de un montón de denuncias que tienen los ministros de la Corte Suprema"".

Mirá #Desiguales en https://t.co/fnEKkuadQ9 https://t.co/47fZ5mvywX";2023-02-09 19:39;"14084";"0";"399";"0";"176";"0";"67";"0";"3";"8";"0";"30";"0";"48.49";"6421";"0"
"1623825166332530690";"https://twitter.com/a/status/1623825166332530690";".@rodotailhade analiza el inicio del año judicial en el marco del debate por el pedido de juicio político contra la Corte Suprema  de Justicia.

Mirá #Desiguales en https://t.co/fnEKkuadQ9 https://t.co/CZdWoJ4MuC";2023-02-09 19:24;"1629";"0";"7";"0";"4";"0";;;;;;"2";"0";"7.98";"478";"0"
"1623822364252205057";"https://twitter.com/a/status/1623822364252205057";"¿Qué es el material genético y cómo está conformado? Aprendé ciencia en familia. 

Seguí #NocheDeMente en https://t.co/fnEKkuadQ9 https://t.co/tVDu7CDAgW";2023-02-09 19:13;"1721";"0";"3";"0";"2";"0";;;;;;"2";"0";"4.07";"459";"0"
"1623813316874313731";"https://twitter.com/a/status/1623813316874313731";"Senadores exigen a la Corte que tome juramento a los nuevos integrantes del Consejo de la Magistratura.

Más información en https://t.co/fnEKkuadQ9 https://t.co/cUVVb3RNSp";2023-02-09 18:37;"5149";"0";"116";"0";"53";"0";"7";"0";;"3";"0";"3";"0";"35.35";"2220";"0"
"1623805102896062464";"https://twitter.com/a/status/1623805102896062464";"Personal de la Brigada Especial Federal de Rescate de la Policía Federal Argentina viajará a Turquía para colaborar con las tareas de rescate y búsqueda tras el terremoto que dejó cerca de 20.000 muertos en el país y en la vecina Siria.

Más información en https://t.co/fnEKkuadQ9 https://t.co/UKgredz1G6";2023-02-09 18:04;"2435";"0";"17";"0";"3";"0";;;"1";"1";"0";"1";"0";"9.45";"879";"0"
"1623767185788178433";"https://twitter.com/a/status/1623767185788178433";"Viajamos a la provincia de Salta para visitar la Iglesia de San Pedro Nolasco, un lugar para conocer y saber su historia. 

@todosestamosarg https://t.co/DedblttUUY";2023-02-09 15:33;"1888";"0";"5";"0";;;;;;;;"4";"0";"4.77";"512";"0"
"1623755901478875137";"https://twitter.com/a/status/1623755901478875137";"En @todosestamosarg conocemos la historia del argentino Nicolás Marín, explorador de National Geographic y reconocido por una prestigiosa organización internacional. https://t.co/WHtCljSEEm";2023-02-09 14:49;"1848";"0";"8";"0";"1";"0";;;;;;"2";"0";"5.95";"684";"0"
"1623748672272957446";"https://twitter.com/a/status/1623748672272957446";"En minutos comenzamos un nuevo programa de @todosestamosarg. Hoy recorremos las historias que unen al país junto a @OKGoyco90.

Mirá todos los programas en https://t.co/eVEfcTETUw https://t.co/l0EbFo6q3U";2023-02-09 14:20;"1831";"0";"5";"0";"1";"0";;;;"1";"0";"5";"0";"6.55";"522";"0"
"1623718129145729025";"https://twitter.com/a/status/1623718129145729025";"Precios justos: Nueva lista con 1974 artículos, el acuerdo involucra a 15 sectores del consumo. https://t.co/jPXuPbz6T8";2023-02-09 12:19;"2131";"0";"9";"0";"1";"0";"1";"0";;;;"2";"0";"6.1";"679";"0"
"1623705730388836357";"https://twitter.com/a/status/1623705730388836357";"La Comisión de Supervisión de Deuda Pública de la Auditoría General de la Nación (AGN) señaló que el acuerdo con el FMI de 2018, durante la administración del expresidente Mauricio Macri, incurrió en un ""incumplimiento de los procedimientos normados"", entre otras cuestiones. https://t.co/KKmdbexP51";2023-02-09 11:29;"3132";"0";"34";"0";"20";"0";;;"1";;;;;"17.56";"982";"0"
"1623700332332081155";"https://twitter.com/a/status/1623700332332081155";"Santa Fe tiene nuevo ministro de Seguridad tras la renuncia de Rimoldi. https://t.co/jFs7lElVYV.";2023-02-09 11:08;"1456";"0";"1";"0";"1";"0";;;;;;;;"1.37";;
"1623679912442834951";"https://twitter.com/a/status/1623679912442834951";"¿Cómo se vive la previa del Festival Nacional del Chamamé en Federal? Jeremías Sierra recorre el camping municipal para conocer las historias de los y las visitantes que viajan de todas partes del país para asistir a esta celebración popular. https://t.co/M09xTaaAaY";2023-02-09 09:47;"1787";"0";"3";"0";"1";"0";;;;;;;;"2.24";"553";"0"
"1623642707607289858";"https://twitter.com/a/status/1623642707607289858";"Bajo Flores: una niña de 4 años fue asesinada en el marco de un enfrentamiento. Según contaron los testigos, el tiroteo ocurrió a las 22:00 del martes y los disparos provenían de un automóvil Renault 19 color gris. https://t.co/3LyZeFpZpP";2023-02-09 07:19;"2073";"0";"4";"0";"1";"0";;;;;;"2";"0";"3.38";"821";"0"
"1623641438469718016";"https://twitter.com/a/status/1623641438469718016";"La ola de calor continúa afectando a la mayoría del país con temperaturas máximas que oscilan entre los 32 y los 40 grados https://t.co/xogrPkShI1";2023-02-09 07:14;"2217";"0";"5";"0";"1";"0";"1";"0";;;;"4";"0";"4.96";"969";"0"
"1623639852242673665";"https://twitter.com/a/status/1623639852242673665";"La Secretaría de Comercio publicó la lista de 1.974 artículos de consumo masivo que conforman la nueva canasta del programa Precios Justos, con valores fijos hasta fines de junio. https://t.co/3wcVPbkw8W";2023-02-09 07:08;"3561";"0";"11";"0";"4";"0";"2";"0";;;;"3";"0";"5.62";"1188";"0"
